Prefix Length,Determiners,Prompt,Answer,Correct
4,sixteen-sixteen,"Sam purchased exactly two of the umbrellas. Did Sam purchase three of the umbrellas? No.
The man saw half of the mice. Did the man see three of the mice? Maybe.
Laura liked half of the shoes. Did Laura like three of the shoes? Maybe.
Two of the scarves are blue. Are two of the scarves blue? Yes.
Mark bought sixteen of the pancakes. Did Mark buy sixteen of the pancakes?", Yes.,1
4,at least thirteen-at least thirteen,"Sam purchased exactly two of the umbrellas. Did Sam purchase three of the umbrellas? No.
The man saw half of the mice. Did the man see three of the mice? Maybe.
Laura liked half of the shoes. Did Laura like three of the shoes? Maybe.
Two of the scarves are blue. Are two of the scarves blue? Yes.
John bought at least thirteen of the bottles. Did John buy at least thirteen of the bottles?", Yes.,1
4,thirteen-sixteen,"Several of the churros are expensive. Are none of the churros expensive? No.
Laura sold half of the burgers. Did Laura sell three of the burgers? Maybe.
Lucy got two of the sweaters. Did Lucy get half of the sweaters? Maybe.
Adam got some of the toys. Did Adam get more than one of the toys? Yes.
Adam owned thirteen of the peanuts. Did Adam own sixteen of the peanuts?", No.,1
4,sixteen-thirteen,"Several of the churros are expensive. Are none of the churros expensive? No.
Laura sold half of the burgers. Did Laura sell three of the burgers? Maybe.
Lucy got two of the sweaters. Did Lucy get half of the sweaters? Maybe.
Adam got some of the toys. Did Adam get more than one of the toys? Yes.
Sixteen of the warnings are colourful. Are thirteen of the warnings colourful?", No.,0
4,sixteen-at least thirteen,"Several of the churros are expensive. Are none of the churros expensive? No.
Laura sold half of the burgers. Did Laura sell three of the burgers? Maybe.
Lucy got two of the sweaters. Did Lucy get half of the sweaters? Maybe.
Adam got some of the toys. Did Adam get more than one of the toys? Yes.
Michael ate sixteen of the oranges. Did Michael eat at least thirteen of the oranges?", Yes.,1
4,at least thirteen-sixteen,"Several of the churros are expensive. Are none of the churros expensive? No.
Laura sold half of the burgers. Did Laura sell three of the burgers? Maybe.
Lucy got two of the sweaters. Did Lucy get half of the sweaters? Maybe.
Adam got some of the toys. Did Adam get more than one of the toys? Yes.
Laura purchased at least thirteen of the peanuts. Did Laura purchase sixteen of the peanuts?", Maybe.,1
4,sixteen-sixteen,"Several of the churros are expensive. Are none of the churros expensive? No.
Laura sold half of the burgers. Did Laura sell three of the burgers? Maybe.
Lucy got two of the sweaters. Did Lucy get half of the sweaters? Maybe.
Adam got some of the toys. Did Adam get more than one of the toys? Yes.
Jo ordered sixteen of the shirts. Did Jo order sixteen of the shirts?", Yes.,1
4,at least thirteen-at least thirteen,"Several of the churros are expensive. Are none of the churros expensive? No.
Laura sold half of the burgers. Did Laura sell three of the burgers? Maybe.
Lucy got two of the sweaters. Did Lucy get half of the sweaters? Maybe.
Adam got some of the toys. Did Adam get more than one of the toys? Yes.
Mary purchased at least thirteen of the chocolates. Did Mary purchase at least thirteen of the chocolates?", Yes.,1
4,thirteen-sixteen,"Michael owned half of the cars. Did Michael own some of the cars? Yes.
Michael owned half of the keyrings. Did Michael own three of the keyrings? Maybe.
Most of the backpacks are red. Are three of the backpacks red? Maybe.
Lucy had exactly two of the pastries. Did Lucy have three of the pastries? No.
Jo liked thirteen of the hats. Did Jo like sixteen of the hats?", No.,1
4,sixteen-thirteen,"Michael owned half of the cars. Did Michael own some of the cars? Yes.
Michael owned half of the keyrings. Did Michael own three of the keyrings? Maybe.
Most of the backpacks are red. Are three of the backpacks red? Maybe.
Lucy had exactly two of the pastries. Did Lucy have three of the pastries? No.
Sixteen of the peanuts are impressive. Are thirteen of the peanuts impressive?", No.,0
4,sixteen-at least thirteen,"Michael owned half of the cars. Did Michael own some of the cars? Yes.
Michael owned half of the keyrings. Did Michael own three of the keyrings? Maybe.
Most of the backpacks are red. Are three of the backpacks red? Maybe.
Lucy had exactly two of the pastries. Did Lucy have three of the pastries? No.
Sam ordered sixteen of the peanuts. Did Sam order at least thirteen of the peanuts?", Yes.,1
4,at least thirteen-sixteen,"Michael owned half of the cars. Did Michael own some of the cars? Yes.
Michael owned half of the keyrings. Did Michael own three of the keyrings? Maybe.
Most of the backpacks are red. Are three of the backpacks red? Maybe.
Lucy had exactly two of the pastries. Did Lucy have three of the pastries? No.
At least thirteen of the sweaters are orange. Are sixteen of the sweaters orange?", Yes.,0
4,sixteen-sixteen,"Michael owned half of the cars. Did Michael own some of the cars? Yes.
Michael owned half of the keyrings. Did Michael own three of the keyrings? Maybe.
Most of the backpacks are red. Are three of the backpacks red? Maybe.
Lucy had exactly two of the pastries. Did Lucy have three of the pastries? No.
The actress owned sixteen of the chocolates. Did the actress own sixteen of the chocolates?", Yes.,1
4,at least thirteen-at least thirteen,"Michael owned half of the cars. Did Michael own some of the cars? Yes.
Michael owned half of the keyrings. Did Michael own three of the keyrings? Maybe.
Most of the backpacks are red. Are three of the backpacks red? Maybe.
Lucy had exactly two of the pastries. Did Lucy have three of the pastries? No.
The man ate at least thirteen of the peanuts. Did the man eat at least thirteen of the peanuts?", Yes.,1
4,thirteen-sixteen,"Adam had three of the pastries. Did Adam have more than two of the pastries? Yes.
The actor sold two of the keyrings. Did the actor sell half of the keyrings? Maybe.
Adam noticed most of the hats. Did Adam notice three of the hats? Maybe.
Adam spotted exactly two of the stores. Did Adam spot none of the stores? No.
Jo saw thirteen of the snacks. Did Jo see sixteen of the snacks?", No.,1
4,sixteen-thirteen,"Adam had three of the pastries. Did Adam have more than two of the pastries? Yes.
The actor sold two of the keyrings. Did the actor sell half of the keyrings? Maybe.
Adam noticed most of the hats. Did Adam notice three of the hats? Maybe.
Adam spotted exactly two of the stores. Did Adam spot none of the stores? No.
John had sixteen of the apples. Did John have thirteen of the apples?", No.,0
4,sixteen-at least thirteen,"Adam had three of the pastries. Did Adam have more than two of the pastries? Yes.
The actor sold two of the keyrings. Did the actor sell half of the keyrings? Maybe.
Adam noticed most of the hats. Did Adam notice three of the hats? Maybe.
Adam spotted exactly two of the stores. Did Adam spot none of the stores? No.
Robin purchased sixteen of the rings. Did Robin purchase at least thirteen of the rings?", Yes.,1
4,at least thirteen-sixteen,"Adam had three of the pastries. Did Adam have more than two of the pastries? Yes.
The actor sold two of the keyrings. Did the actor sell half of the keyrings? Maybe.
Adam noticed most of the hats. Did Adam notice three of the hats? Maybe.
Adam spotted exactly two of the stores. Did Adam spot none of the stores? No.
The man saw at least thirteen of the cats. Did the man see sixteen of the cats?", No.,0
4,sixteen-sixteen,"Adam had three of the pastries. Did Adam have more than two of the pastries? Yes.
The actor sold two of the keyrings. Did the actor sell half of the keyrings? Maybe.
Adam noticed most of the hats. Did Adam notice three of the hats? Maybe.
Adam spotted exactly two of the stores. Did Adam spot none of the stores? No.
John saw sixteen of the tickets. Did John see sixteen of the tickets?", Yes.,1
4,at least thirteen-at least thirteen,"Adam had three of the pastries. Did Adam have more than two of the pastries? Yes.
The actor sold two of the keyrings. Did the actor sell half of the keyrings? Maybe.
Adam noticed most of the hats. Did Adam notice three of the hats? Maybe.
Adam spotted exactly two of the stores. Did Adam spot none of the stores? No.
Sophie liked at least thirteen of the chocolates. Did Sophie like at least thirteen of the chocolates?", Yes.,1
4,thirteen-sixteen,"The woman ordered half of the snacks. Did the woman order three of the snacks? Maybe.
Half of the cupcakes are cold. Are some of the cupcakes cold? Yes.
Mark owned none of the shoes. Did Mark own all of the shoes? No.
Lucy had two of the apples. Did Lucy have half of the apples? Maybe.
Thirteen of the cherries are warm. Are sixteen of the cherries warm?", No.,1
4,sixteen-thirteen,"The woman ordered half of the snacks. Did the woman order three of the snacks? Maybe.
Half of the cupcakes are cold. Are some of the cupcakes cold? Yes.
Mark owned none of the shoes. Did Mark own all of the shoes? No.
Lucy had two of the apples. Did Lucy have half of the apples? Maybe.
Sophie owned sixteen of the candles. Did Sophie own thirteen of the candles?", No.,0
4,sixteen-at least thirteen,"The woman ordered half of the snacks. Did the woman order three of the snacks? Maybe.
Half of the cupcakes are cold. Are some of the cupcakes cold? Yes.
Mark owned none of the shoes. Did Mark own all of the shoes? No.
Lucy had two of the apples. Did Lucy have half of the apples? Maybe.
Robin owned sixteen of the burgers. Did Robin own at least thirteen of the burgers?", Yes.,1
4,at least thirteen-sixteen,"The woman ordered half of the snacks. Did the woman order three of the snacks? Maybe.
Half of the cupcakes are cold. Are some of the cupcakes cold? Yes.
Mark owned none of the shoes. Did Mark own all of the shoes? No.
Lucy had two of the apples. Did Lucy have half of the apples? Maybe.
At least thirteen of the umbrellas are green. Are sixteen of the umbrellas green?", No.,0
4,sixteen-sixteen,"The woman ordered half of the snacks. Did the woman order three of the snacks? Maybe.
Half of the cupcakes are cold. Are some of the cupcakes cold? Yes.
Mark owned none of the shoes. Did Mark own all of the shoes? No.
Lucy had two of the apples. Did Lucy have half of the apples? Maybe.
The teacher noticed sixteen of the shoes. Did the teacher notice sixteen of the shoes?", Yes.,1
4,at least thirteen-at least thirteen,"The woman ordered half of the snacks. Did the woman order three of the snacks? Maybe.
Half of the cupcakes are cold. Are some of the cupcakes cold? Yes.
Mark owned none of the shoes. Did Mark own all of the shoes? No.
Lucy had two of the apples. Did Lucy have half of the apples? Maybe.
The singer wanted at least thirteen of the backpacks. Did the singer want at least thirteen of the backpacks?", Yes.,1
4,thirteen-sixteen,"Ann purchased some of the candles. Did Ann purchase more than one of the candles? Yes.
Jo noticed two of the pastries. Did Jo notice half of the pastries? Maybe.
Robin saw none of the bagels. Did Robin see two of the bagels? No.
The actor spotted two of the mice. Did the actor spot half of the mice? Maybe.
Sam spotted thirteen of the scarves. Did Sam spot sixteen of the scarves?", No.,1
4,sixteen-thirteen,"Ann purchased some of the candles. Did Ann purchase more than one of the candles? Yes.
Jo noticed two of the pastries. Did Jo notice half of the pastries? Maybe.
Robin saw none of the bagels. Did Robin see two of the bagels? No.
The actor spotted two of the mice. Did the actor spot half of the mice? Maybe.
The singer got sixteen of the hats. Did the singer get thirteen of the hats?", No.,0
4,sixteen-at least thirteen,"Ann purchased some of the candles. Did Ann purchase more than one of the candles? Yes.
Jo noticed two of the pastries. Did Jo notice half of the pastries? Maybe.
Robin saw none of the bagels. Did Robin see two of the bagels? No.
The actor spotted two of the mice. Did the actor spot half of the mice? Maybe.
Sally liked sixteen of the churros. Did Sally like at least thirteen of the churros?", Yes.,1
4,at least thirteen-sixteen,"Ann purchased some of the candles. Did Ann purchase more than one of the candles? Yes.
Jo noticed two of the pastries. Did Jo notice half of the pastries? Maybe.
Robin saw none of the bagels. Did Robin see two of the bagels? No.
The actor spotted two of the mice. Did the actor spot half of the mice? Maybe.
Jim spotted at least thirteen of the scarves. Did Jim spot sixteen of the scarves?", No.,0
