Prefix Length,Determiners,Prompt,Answer,Correct
4,some-all,"Ann liked three of the churros. Did Ann like three of the churros? Yes.
The actor noticed exactly two of the cherries. Did the actor notice three of the cherries? No.
Robin had two of the umbrellas. Did Robin have all of the umbrellas? Maybe.
Bill liked most of the pretzels. Did Bill like three of the pretzels? Maybe.
Mark had some of the candles. Did Mark have all of the candles?", No.,1
4,all-some,"Ann liked three of the churros. Did Ann like three of the churros? Yes.
The actor noticed exactly two of the cherries. Did the actor notice three of the cherries? No.
Robin had two of the umbrellas. Did Robin have all of the umbrellas? Maybe.
Bill liked most of the pretzels. Did Bill like three of the pretzels? Maybe.
Sophie bought all of the bottles. Did Sophie buy some of the bottles?", No.,0
4,all-all,"Ann liked three of the churros. Did Ann like three of the churros? Yes.
The actor noticed exactly two of the cherries. Did the actor notice three of the cherries? No.
Robin had two of the umbrellas. Did Robin have all of the umbrellas? Maybe.
Bill liked most of the pretzels. Did Bill like three of the pretzels? Maybe.
The actress got all of the apples. Did the actress get all of the apples?", Yes.,1
4,some-some,"Ann liked three of the churros. Did Ann like three of the churros? Yes.
The actor noticed exactly two of the cherries. Did the actor notice three of the cherries? No.
Robin had two of the umbrellas. Did Robin have all of the umbrellas? Maybe.
Bill liked most of the pretzels. Did Bill like three of the pretzels? Maybe.
Some of the giraffes are colourful. Are some of the giraffes colourful?", Yes.,1
4,some-all,"Most of the bottles are yellow. Are three of the bottles yellow? Maybe.
The man bought two of the sweaters. Did the man buy some of the sweaters? Yes.
Most of the bagels are cheap. Are none of the bagels cheap? No.
Robin purchased most of the keyrings. Did Robin purchase three of the keyrings? Maybe.
Ann owned some of the chocolates. Did Ann own all of the chocolates?", No.,1
4,all-some,"Most of the bottles are yellow. Are three of the bottles yellow? Maybe.
The man bought two of the sweaters. Did the man buy some of the sweaters? Yes.
Most of the bagels are cheap. Are none of the bagels cheap? No.
Robin purchased most of the keyrings. Did Robin purchase three of the keyrings? Maybe.
Mark sold all of the hats. Did Mark sell some of the hats?", No.,0
4,all-all,"Most of the bottles are yellow. Are three of the bottles yellow? Maybe.
The man bought two of the sweaters. Did the man buy some of the sweaters? Yes.
Most of the bagels are cheap. Are none of the bagels cheap? No.
Robin purchased most of the keyrings. Did Robin purchase three of the keyrings? Maybe.
The man got all of the cupcakes. Did the man get all of the cupcakes?", Yes.,1
4,some-some,"Most of the bottles are yellow. Are three of the bottles yellow? Maybe.
The man bought two of the sweaters. Did the man buy some of the sweaters? Yes.
Most of the bagels are cheap. Are none of the bagels cheap? No.
Robin purchased most of the keyrings. Did Robin purchase three of the keyrings? Maybe.
Bill had some of the cakes. Did Bill have some of the cakes?", Yes.,1
4,some-all,"Jim bought most of the strawberries. Did Jim buy three of the strawberries? Maybe.
The actress liked most of the pretzels. Did the actress like none of the pretzels? No.
Mark ordered two of the bagels. Did Mark order more than one of the bagels? Yes.
Sally noticed half of the adverts. Did Sally notice three of the adverts? Maybe.
Jo had some of the cherries. Did Jo have all of the cherries?", No.,1
4,all-some,"Jim bought most of the strawberries. Did Jim buy three of the strawberries? Maybe.
The actress liked most of the pretzels. Did the actress like none of the pretzels? No.
Mark ordered two of the bagels. Did Mark order more than one of the bagels? Yes.
Sally noticed half of the adverts. Did Sally notice three of the adverts? Maybe.
Adam ordered all of the scarves. Did Adam order some of the scarves?", No.,0
4,all-all,"Jim bought most of the strawberries. Did Jim buy three of the strawberries? Maybe.
The actress liked most of the pretzels. Did the actress like none of the pretzels? No.
Mark ordered two of the bagels. Did Mark order more than one of the bagels? Yes.
Sally noticed half of the adverts. Did Sally notice three of the adverts? Maybe.
Jim owned all of the cars. Did Jim own all of the cars?", No.,0
4,some-some,"Jim bought most of the strawberries. Did Jim buy three of the strawberries? Maybe.
The actress liked most of the pretzels. Did the actress like none of the pretzels? No.
Mark ordered two of the bagels. Did Mark order more than one of the bagels? Yes.
Sally noticed half of the adverts. Did Sally notice three of the adverts? Maybe.
John noticed some of the shirts. Did John notice some of the shirts?", Yes.,1
4,some-all,"Robin purchased most of the candles. Did Robin purchase three of the candles? Maybe.
The actor noticed both of the bottles. Did the actor notice all of the bottles? Yes.
Sidney bought half of the toys. Did Sidney buy three of the toys? Maybe.
The singer wanted all of the bottles. Did the singer want none of the bottles? No.
Sally saw some of the shoes. Did Sally see all of the shoes?", Maybe.,0
4,all-some,"Robin purchased most of the candles. Did Robin purchase three of the candles? Maybe.
The actor noticed both of the bottles. Did the actor notice all of the bottles? Yes.
Sidney bought half of the toys. Did Sidney buy three of the toys? Maybe.
The singer wanted all of the bottles. Did the singer want none of the bottles? No.
Lucy noticed all of the candles. Did Lucy notice some of the candles?", Maybe.,0
4,all-all,"Robin purchased most of the candles. Did Robin purchase three of the candles? Maybe.
The actor noticed both of the bottles. Did the actor notice all of the bottles? Yes.
Sidney bought half of the toys. Did Sidney buy three of the toys? Maybe.
The singer wanted all of the bottles. Did the singer want none of the bottles? No.
Sam sold all of the oranges. Did Sam sell all of the oranges?", Yes.,1
4,some-some,"Robin purchased most of the candles. Did Robin purchase three of the candles? Maybe.
The actor noticed both of the bottles. Did the actor notice all of the bottles? Yes.
Sidney bought half of the toys. Did Sidney buy three of the toys? Maybe.
The singer wanted all of the bottles. Did the singer want none of the bottles? No.
Michael had some of the tickets. Did Michael have some of the tickets?", Yes.,1
4,some-all,"Adam ordered two of the tickets. Did Adam order all of the tickets? Maybe.
Adam ordered two of the mugs. Did Adam order more than one of the mugs? Yes.
Most of the umbrellas are affordable. Are three of the umbrellas affordable? Maybe.
John saw all of the cupcakes. Did John see none of the cupcakes? No.
The singer had some of the cakes. Did the singer have all of the cakes?", No.,1
4,all-some,"Adam ordered two of the tickets. Did Adam order all of the tickets? Maybe.
Adam ordered two of the mugs. Did Adam order more than one of the mugs? Yes.
Most of the umbrellas are affordable. Are three of the umbrellas affordable? Maybe.
John saw all of the cupcakes. Did John see none of the cupcakes? No.
Sam saw all of the sandwiches. Did Sam see some of the sandwiches?", Yes.,1
4,all-all,"Adam ordered two of the tickets. Did Adam order all of the tickets? Maybe.
Adam ordered two of the mugs. Did Adam order more than one of the mugs? Yes.
Most of the umbrellas are affordable. Are three of the umbrellas affordable? Maybe.
John saw all of the cupcakes. Did John see none of the cupcakes? No.
The woman saw all of the cars. Did the woman see all of the cars?", Yes.,1
4,some-some,"Adam ordered two of the tickets. Did Adam order all of the tickets? Maybe.
Adam ordered two of the mugs. Did Adam order more than one of the mugs? Yes.
Most of the umbrellas are affordable. Are three of the umbrellas affordable? Maybe.
John saw all of the cupcakes. Did John see none of the cupcakes? No.
Some of the hats are expensive. Are some of the hats expensive?", Yes.,1
4,some-all,"John sold two of the tickets. Did John sell half of the tickets? Maybe.
The actor noticed three of the candles. Did the actor notice more than two of the candles? Yes.
Michael spotted half of the snacks. Did Michael spot three of the snacks? Maybe.
The actor spotted none of the shoes. Did the actor spot all of the shoes? No.
Sam purchased some of the umbrellas. Did Sam purchase all of the umbrellas?", No.,1
4,all-some,"John sold two of the tickets. Did John sell half of the tickets? Maybe.
The actor noticed three of the candles. Did the actor notice more than two of the candles? Yes.
Michael spotted half of the snacks. Did Michael spot three of the snacks? Maybe.
The actor spotted none of the shoes. Did the actor spot all of the shoes? No.
Sally had all of the shirts. Did Sally have some of the shirts?", No.,0
4,all-all,"John sold two of the tickets. Did John sell half of the tickets? Maybe.
The actor noticed three of the candles. Did the actor notice more than two of the candles? Yes.
Michael spotted half of the snacks. Did Michael spot three of the snacks? Maybe.
The actor spotted none of the shoes. Did the actor spot all of the shoes? No.
Sally wanted all of the pastries. Did Sally want all of the pastries?", Yes.,1
4,some-some,"John sold two of the tickets. Did John sell half of the tickets? Maybe.
The actor noticed three of the candles. Did the actor notice more than two of the candles? Yes.
Michael spotted half of the snacks. Did Michael spot three of the snacks? Maybe.
The actor spotted none of the shoes. Did the actor spot all of the shoes? No.
Jim spotted some of the sights. Did Jim spot some of the sights?", Yes.,1
4,some-all,"Sam had several of the candles. Did Sam have none of the candles? No.
Two of the pastries are affordable. Are all of the pastries affordable? Maybe.
Both of the rings are blue. Are all of the rings blue? Yes.
Two of the pretzels are on sale. Are all of the pretzels on sale? Maybe.
Sally bought some of the cupcakes. Did Sally buy all of the cupcakes?", No.,1
4,all-some,"Sam had several of the candles. Did Sam have none of the candles? No.
Two of the pastries are affordable. Are all of the pastries affordable? Maybe.
Both of the rings are blue. Are all of the rings blue? Yes.
Two of the pretzels are on sale. Are all of the pretzels on sale? Maybe.
All of the giraffes are colourful. Are some of the giraffes colourful?", Yes.,1
4,all-all,"Sam had several of the candles. Did Sam have none of the candles? No.
Two of the pastries are affordable. Are all of the pastries affordable? Maybe.
Both of the rings are blue. Are all of the rings blue? Yes.
Two of the pretzels are on sale. Are all of the pretzels on sale? Maybe.
Michael noticed all of the hats. Did Michael notice all of the hats?", Yes.,1
4,some-some,"Sam had several of the candles. Did Sam have none of the candles? No.
Two of the pastries are affordable. Are all of the pastries affordable? Maybe.
Both of the rings are blue. Are all of the rings blue? Yes.
Two of the pretzels are on sale. Are all of the pretzels on sale? Maybe.
Some of the peanuts are delicious. Are some of the peanuts delicious?", Yes.,1
4,some-all,"Sophie got two of the cupcakes. Did Sophie get half of the cupcakes? Maybe.
The actress saw most of the signs. Did the actress see none of the signs? No.
Jo wanted two of the scarves. Did Jo want half of the scarves? Maybe.
The woman saw three of the attractions. Did the woman see more than two of the attractions? Yes.
The woman bought some of the candles. Did the woman buy all of the candles?", No.,1
4,all-some,"Sophie got two of the cupcakes. Did Sophie get half of the cupcakes? Maybe.
The actress saw most of the signs. Did the actress see none of the signs? No.
Jo wanted two of the scarves. Did Jo want half of the scarves? Maybe.
The woman saw three of the attractions. Did the woman see more than two of the attractions? Yes.
The teacher ate all of the snacks. Did the teacher eat some of the snacks?", No.,0
