PrefixLength,Determiners,Prompt,Answer,Correct,YesLogProb,NoLogProb,MaybeLogProb,LogProbDelta
3,some-some,"If Sally notices none of the umbrellas, Sally will get a prize. Sally noticed all of the umbrellas. Does Sally get a prize? No.
If Sidney eats three of the sandwiches, Sidney will get a prize. Sidney ate half of the sandwiches. Does Sidney get a prize? Maybe.
If the woman purchases three of the mugs, the woman will get a prize. The woman purchased three of the mugs. Does the woman get a prize? Yes.
If Adam sells some of the bagels, Adam will get a prize. Adam sold some of the bagels. Does Adam get a prize?", Yes.,1,-0.7531145,-1.2477092,-1.6018198,-0.49459470000000005
3,some-all,"If the teacher spots none of the cakes, the teacher will get a prize. The teacher spotted several of the cakes. Does the teacher get a prize? No.
If Bill purchases two of the snacks, Bill will get a prize. Bill purchased some of the snacks. Does Bill get a prize? Yes.
If half of the bottles are impressive, you will get a prize. Two of the bottles are impressive. Do you get a prize? Maybe.
If Adam wants all of the burgers, Adam will get a prize. Adam wanted some of the burgers. Does Adam get a prize?", No.,1,-1.285738,-0.8409519,-1.4542753,-0.4447861000000001
3,all-some,"If the teacher spots none of the cakes, the teacher will get a prize. The teacher spotted several of the cakes. Does the teacher get a prize? No.
If Bill purchases two of the snacks, Bill will get a prize. Bill purchased some of the snacks. Does Bill get a prize? Yes.
If half of the bottles are impressive, you will get a prize. Two of the bottles are impressive. Do you get a prize? Maybe.
If some of the hats are blue, you will get a prize. All of the hats are blue. Do you get a prize?", No.,0,-1.1526439,-0.63373834,-2.452933,0.51890556
3,all-all,"If the teacher spots none of the cakes, the teacher will get a prize. The teacher spotted several of the cakes. Does the teacher get a prize? No.
If Bill purchases two of the snacks, Bill will get a prize. Bill purchased some of the snacks. Does Bill get a prize? Yes.
If half of the bottles are impressive, you will get a prize. Two of the bottles are impressive. Do you get a prize? Maybe.
If Laura notices all of the adverts, Laura will get a prize. Laura noticed all of the adverts. Does Laura get a prize?", Yes.,1,-0.592876,-1.2783313,-2.2989154,-0.6854553000000001
3,some-some,"If the teacher spots none of the cakes, the teacher will get a prize. The teacher spotted several of the cakes. Does the teacher get a prize? No.
If Bill purchases two of the snacks, Bill will get a prize. Bill purchased some of the snacks. Does Bill get a prize? Yes.
If half of the bottles are impressive, you will get a prize. Two of the bottles are impressive. Do you get a prize? Maybe.
If some of the cars are yellow, you will get a prize. Some of the cars are yellow. Do you get a prize?", Maybe.,0,-1.3013837,-1.99419,-0.6558874,-0.6928063
3,some-all,"If Robin orders none of the shirts, Robin will get a prize. Robin ordered all of the shirts. Does Robin get a prize? No.
If Ann orders three of the cupcakes, Ann will get a prize. Ann ordered three of the cupcakes. Does Ann get a prize? Yes.
If Sally wants three of the sandwiches, Sally will get a prize. Sally wanted half of the sandwiches. Does Sally get a prize? Maybe.
If Bill sells all of the pretzels, Bill will get a prize. Bill sold some of the pretzels. Does Bill get a prize?", Maybe.,0,-1.7761682,-1.357757,-0.7017777,-0.4184112
3,all-some,"If Robin orders none of the shirts, Robin will get a prize. Robin ordered all of the shirts. Does Robin get a prize? No.
If Ann orders three of the cupcakes, Ann will get a prize. Ann ordered three of the cupcakes. Does Ann get a prize? Yes.
If Sally wants three of the sandwiches, Sally will get a prize. Sally wanted half of the sandwiches. Does Sally get a prize? Maybe.
If Bill purchases some of the cupcakes, Bill will get a prize. Bill purchased all of the cupcakes. Does Bill get a prize?", Yes.,1,-0.6598346,-0.9211262,-2.7841172,-0.26129159999999996
3,all-all,"If Robin orders none of the shirts, Robin will get a prize. Robin ordered all of the shirts. Does Robin get a prize? No.
If Ann orders three of the cupcakes, Ann will get a prize. Ann ordered three of the cupcakes. Does Ann get a prize? Yes.
If Sally wants three of the sandwiches, Sally will get a prize. Sally wanted half of the sandwiches. Does Sally get a prize? Maybe.
If the man owns all of the bottles, the man will get a prize. The man owned all of the bottles. Does the man get a prize?", Yes.,1,-0.7038964,-1.1341828,-1.927903,-0.43028640000000007
3,some-some,"If Robin orders none of the shirts, Robin will get a prize. Robin ordered all of the shirts. Does Robin get a prize? No.
If Ann orders three of the cupcakes, Ann will get a prize. Ann ordered three of the cupcakes. Does Ann get a prize? Yes.
If Sally wants three of the sandwiches, Sally will get a prize. Sally wanted half of the sandwiches. Does Sally get a prize? Maybe.
If Laura spots some of the burgers, Laura will get a prize. Laura spotted some of the burgers. Does Laura get a prize?", Yes.,1,-0.94987273,-1.2123088,-1.3248347,-0.2624360699999999
3,some-all,"If Sophie has more than one of the chocolates, Sophie will get a prize. Sophie had some of the chocolates. Does Sophie get a prize? Yes.
If the teacher purchases three of the pastries, the teacher will get a prize. The teacher purchased half of the pastries. Does the teacher get a prize? Maybe.
If Mary notices none of the candles, Mary will get a prize. Mary noticed several of the candles. Does Mary get a prize? No.
If Adam purchases all of the pretzels, Adam will get a prize. Adam purchased some of the pretzels. Does Adam get a prize?", Maybe.,0,-1.6347126,-1.6292078,-0.56360275,-0.005504799999999976
3,all-some,"If Sophie has more than one of the chocolates, Sophie will get a prize. Sophie had some of the chocolates. Does Sophie get a prize? Yes.
If the teacher purchases three of the pastries, the teacher will get a prize. The teacher purchased half of the pastries. Does the teacher get a prize? Maybe.
If Mary notices none of the candles, Mary will get a prize. Mary noticed several of the candles. Does Mary get a prize? No.
If Bill spots some of the sandwiches, Bill will get a prize. Bill spotted all of the sandwiches. Does Bill get a prize?", Yes.,1,-0.270854,-2.1069288,-2.4381742,-1.8360748
3,all-all,"If Sophie has more than one of the chocolates, Sophie will get a prize. Sophie had some of the chocolates. Does Sophie get a prize? Yes.
If the teacher purchases three of the pastries, the teacher will get a prize. The teacher purchased half of the pastries. Does the teacher get a prize? Maybe.
If Mary notices none of the candles, Mary will get a prize. Mary noticed several of the candles. Does Mary get a prize? No.
If John buys all of the toys, John will get a prize. John bought all of the toys. Does John get a prize?", Yes.,1,-0.29491314,-2.1804569,-2.263728,-1.8855437599999998
3,some-some,"If Sophie has more than one of the chocolates, Sophie will get a prize. Sophie had some of the chocolates. Does Sophie get a prize? Yes.
If the teacher purchases three of the pastries, the teacher will get a prize. The teacher purchased half of the pastries. Does the teacher get a prize? Maybe.
If Mary notices none of the candles, Mary will get a prize. Mary noticed several of the candles. Does Mary get a prize? No.
If some of the attractions are colourful, you will get a prize. Some of the attractions are colourful. Do you get a prize?", Maybe.,0,-0.9775334,-1.8602695,-0.90545464,-0.8827361
3,some-all,"If Jim buys none of the tickets, Jim will get a prize. Jim bought most of the tickets. Does Jim get a prize? No.
If the woman has three of the bottles, the woman will get a prize. The woman had most of the bottles. Does the woman get a prize? Maybe.
If Adam notices two of the warnings, Adam will get a prize. Adam noticed two of the warnings. Does Adam get a prize? Yes.
If Sophie likes all of the shirts, Sophie will get a prize. Sophie liked some of the shirts. Does Sophie get a prize?", No.,1,-1.6917475,-0.6493129,-1.3758372,-1.0424346
3,all-some,"If Jim buys none of the tickets, Jim will get a prize. Jim bought most of the tickets. Does Jim get a prize? No.
If the woman has three of the bottles, the woman will get a prize. The woman had most of the bottles. Does the woman get a prize? Maybe.
If Adam notices two of the warnings, Adam will get a prize. Adam noticed two of the warnings. Does Adam get a prize? Yes.
If the singer owns some of the bottles, the singer will get a prize. The singer owned all of the bottles. Does the singer get a prize?", Yes.,1,-0.30246535,-1.6088274,-3.3251436,-1.30636205
3,all-all,"If Jim buys none of the tickets, Jim will get a prize. Jim bought most of the tickets. Does Jim get a prize? No.
If the woman has three of the bottles, the woman will get a prize. The woman had most of the bottles. Does the woman get a prize? Maybe.
If Adam notices two of the warnings, Adam will get a prize. Adam noticed two of the warnings. Does Adam get a prize? Yes.
If all of the burgers are tasty, you will get a prize. All of the burgers are tasty. Do you get a prize?", Yes.,1,-0.55037963,-1.3148143,-2.4136,-0.7644346700000001
3,some-some,"If Jim buys none of the tickets, Jim will get a prize. Jim bought most of the tickets. Does Jim get a prize? No.
If the woman has three of the bottles, the woman will get a prize. The woman had most of the bottles. Does the woman get a prize? Maybe.
If Adam notices two of the warnings, Adam will get a prize. Adam noticed two of the warnings. Does Adam get a prize? Yes.
If some of the cupcakes are pretty, you will get a prize. Some of the cupcakes are pretty. Do you get a prize?", Yes.,1,-0.8820331,-1.3485935,-1.37073,-0.4665604
4,some-all,"If Adam has all of the keyrings, Adam will get a prize. Adam had two of the keyrings. Does Adam get a prize? Maybe.
If Robin likes half of the keyrings, Robin will get a prize. Robin liked two of the keyrings. Does Robin get a prize? Maybe.
If two of the chocolates are sold out, you will get a prize. None of the chocolates are sold out. Do you get a prize? No.
If the actress owns three of the shoes, the actress will get a prize. The actress owned three of the shoes. Does the actress get a prize? Yes.
If the actor owns all of the sandwiches, the actor will get a prize. The actor owned some of the sandwiches. Does the actor get a prize?", Maybe.,0,-1.8237983,-1.0677367,-0.7742644,-0.7560616
4,all-some,"If Adam has all of the keyrings, Adam will get a prize. Adam had two of the keyrings. Does Adam get a prize? Maybe.
If Robin likes half of the keyrings, Robin will get a prize. Robin liked two of the keyrings. Does Robin get a prize? Maybe.
If two of the chocolates are sold out, you will get a prize. None of the chocolates are sold out. Do you get a prize? No.
If the actress owns three of the shoes, the actress will get a prize. The actress owned three of the shoes. Does the actress get a prize? Yes.
If some of the bagels are on sale, you will get a prize. All of the bagels are on sale. Do you get a prize?", No.,0,-1.570879,-0.35943025,-2.6365488,1.21144875
4,all-all,"If Adam has all of the keyrings, Adam will get a prize. Adam had two of the keyrings. Does Adam get a prize? Maybe.
If Robin likes half of the keyrings, Robin will get a prize. Robin liked two of the keyrings. Does Robin get a prize? Maybe.
If two of the chocolates are sold out, you will get a prize. None of the chocolates are sold out. Do you get a prize? No.
If the actress owns three of the shoes, the actress will get a prize. The actress owned three of the shoes. Does the actress get a prize? Yes.
If all of the umbrellas are red, you will get a prize. All of the umbrellas are red. Do you get a prize?", Yes.,1,-0.35623357,-1.5362376,-2.8165262,-1.18000403
